Order_ID,Order_Date,Customer_Name,Region,Salesperson,Category,Product,Quantity,Unit_Price,Discount_Percentage,Sales,Cost,Profit
ORD09245,2025-06-24,Orinder Johal,South,Anjali,Accessories,Keyboard,5,2500,0,12500.0,9000,3500.0
ORD09246,2024-10-14,Chakrika Brahmbhatt,South,Pooja,Electronics,Laptop,10,60000,5,570000.0,450000,120000.0
ORD09247,2025-04-06,Baghyawati Sodhi,South,Amit,Electronics,Monitor,1,15000,5,14250.0,11000,3250.0
ORD09248,2026-05-31,Siddharth Malhotra,North,Amit,Electronics,Monitor,4,15000,5,57000.0,44000,13000.0
ORD09249,2026-03-31,Frederick Doctor,East,Rahul,Electronics,Monitor,5,15000,20,60000.0,55000,5000.0
ORD09250,2025-03-07,Hemangini Chowdhury,West,Rohit,Electronics,Printer,3,12000,20,28800.0,27000,1800.0
ORD09251,2024-09-25,Aachal Hora,North,Vikram,Accessories,Mouse,4,800,5,3040.0,2000,1040.0
ORD09252,2025-10-22,Dhriti Naidu,West,Priya,Accessories,Mouse,6,800,0,4800.0,3000,1800.0
ORD09253,2024-10-25,Bishakha Thaman,South,Anjali,Electronics,Laptop,8,60000,10,432000.0,360000,72000.0
ORD09254,2024-08-21,Ojasvi Khatri,North,Sneha,Accessories,Keyboard,9,2500,5,21375.0,16200,5175.0
ORD09255,2026-02-22,Nidhi Bera,North,Karan,Electronics,Laptop,8,60000,0,480000.0,360000,120000.0
ORD09256,2025-03-23,Henry Lal,East,Rahul,Electronics,Laptop,1,60000,5,57000.0,45000,12000.0
ORD09257,2025-06-20,Pavani Mangat,West,Amit,Electronics,Monitor,4,15000,5,57000.0,44000,13000.0
ORD09258,2024-11-06,Manbir Kala,South,Amit,Accessories,Mouse,7,800,15,4760.0,3500,1260.0
ORD09259,2024-08-18,Oviya Nagarajan,East,Pooja,Electronics,Printer,3,12000,15,30600.0,27000,3600.0
ORD09260,2026-06-19,Tejas Kannan,South,Vikram,Electronics,Monitor,10,15000,15,127500.0,110000,17500.0
ORD09261,2026-03-22,Madhavi Uppal,East,Sneha,Accessories,Keyboard,4,2500,5,9500.0,7200,2300.0
ORD09262,2025-07-01,Yadavi Guha,East,Rohit,Electronics,Printer,9,12000,10,97200.0,81000,16200.0
ORD09263,2025-05-10,Diya Jayaraman,East,Priya,Electronics,Printer,8,12000,5,91200.0,72000,19200.0
ORD09264,2025-01-08,Aadhya Bose,East,Vikram,Accessories,Mouse,10,800,15,6800.0,5000,1800.0
ORD09265,2024-08-01,Nitesh Guha,South,Pooja,Accessories,Keyboard,1,2500,10,2250.0,1800,450.0
ORD09266,2024-08-25,Azaan Reddy,East,Rahul,Electronics,Monitor,5,15000,5,71250.0,55000,16250.0
ORD09267,2026-01-11,Ekta Parsa,South,Rahul,Electronics,Laptop,1,60000,5,57000.0,45000,12000.0
ORD09268,2024-12-30,Amaira Ranganathan,South,Rohit,Accessories,Keyboard,2,2500,10,4500.0,3600,900.0
ORD09269,2026-06-13,Dakshesh Rattan,East,Karan,Electronics,Laptop,10,60000,5,570000.0,450000,120000.0
ORD09270,2026-03-22,Umang Sarkar,North,Rahul,Accessories,Keyboard,2,2500,15,4250.0,3600,650.0
ORD09271,2024-12-26,Lajita Desai,South,Vikram,Electronics,Laptop,3,60000,5,171000.0,135000,36000.0
ORD09272,2025-05-13,Turvi Rai,East,Rahul,Electronics,Laptop,5,60000,5,285000.0,225000,60000.0
ORD09273,2025-06-27,Gaurang Sampath,West,Priya,Accessories,Mouse,5,800,20,3200.0,2500,700.0
ORD09274,2025-04-14,Saksham Shukla,South,Rahul,Electronics,Laptop,9,60000,10,486000.0,405000,81000.0
ORD09275,2025-11-26,Vasatika Prabhu,East,Karan,Electronics,Printer,2,12000,10,21600.0,18000,3600.0
ORD09276,2025-03-29,Darika Dave,West,Amit,Accessories,Mouse,6,800,5,4560.0,3000,1560.0
ORD09277,2026-01-02,Vivaan Korpal,North,Sneha,Accessories,Mouse,10,800,5,7600.0,5000,2600.0
ORD09278,2025-02-15,Tejas Raghavan,South,Neha,Electronics,Printer,10,12000,20,96000.0,90000,6000.0
ORD09279,2025-10-25,Dev Doshi,North,Priya,Electronics,Laptop,8,60000,15,408000.0,360000,48000.0
ORD09280,2026-03-31,Divya Lalla,South,Vikram,Electronics,Laptop,10,60000,10,540000.0,450000,90000.0
ORD09281,2024-07-22,Bakhshi Sahni,West,Sneha,Electronics,Printer,8,12000,15,81600.0,72000,9600.0
ORD09282,2026-04-26,Jonathan Mistry,South,Amit,Electronics,Monitor,5,15000,15,63750.0,55000,8750.0
ORD09283,2025-02-22,Caleb Borah,West,Vikram,Accessories,Mouse,8,800,15,5440.0,4000,1440.0
ORD09284,2025-02-22,Mitali Sachdev,South,Vikram,Electronics,Laptop,1,60000,20,48000.0,45000,3000.0
ORD09285,2025-03-21,Saumya Koshy,South,Karan,Electronics,Printer,9,12000,10,97200.0,81000,16200.0
ORD09286,2026-06-14,Ikshita Barad,West,Karan,Accessories,Mouse,5,800,15,3400.0,2500,900.0
ORD09287,2025-02-24,Yashawini Ratta,North,Sneha,Accessories,Keyboard,2,2500,5,4750.0,3600,1150.0
ORD09288,2024-10-22,Frado Bakshi,East,Anjali,Accessories,Mouse,4,800,15,2720.0,2000,720.0
ORD09289,2025-11-07,Upadhriti Mahajan,South,Anjali,Electronics,Printer,10,12000,10,108000.0,90000,18000.0
ORD09290,2024-07-19,Samesh Deshpande,West,Sneha,Accessories,Mouse,1,800,0,800.0,500,300.0
ORD09291,2025-03-27,Gautam Kohli,North,Sneha,Electronics,Printer,6,12000,10,64800.0,54000,10800.0
ORD09292,2025-05-01,Leela Barman,North,Amit,Accessories,Keyboard,4,2500,20,8000.0,7200,800.0
ORD09293,2026-06-09,Leela Joshi,North,Sneha,Accessories,Keyboard,2,2500,15,4250.0,3600,650.0
ORD09294,2025-12-21,Om Bora,North,Rohit,Accessories,Keyboard,5,2500,5,11875.0,9000,2875.0
ORD09295,2026-06-13,Viraj Mittal,West,Priya,Electronics,Printer,3,12000,15,30600.0,27000,3600.0
ORD09296,2026-01-14,Hema Bora,East,Anjali,Electronics,Monitor,4,15000,15,51000.0,44000,7000.0
ORD09297,2025-12-08,Jeet Iyer,West,Amit,Accessories,Keyboard,5,2500,15,10625.0,9000,1625.0
ORD09298,2024-07-11,Owen Seth,North,Vikram,Electronics,Printer,1,12000,15,10200.0,9000,1200.0
ORD09299,2025-09-29,Yagnesh Tailor,West,Anjali,Accessories,Mouse,9,800,5,6840.0,4500,2340.0
ORD09300,2024-08-13,Ojasvi Apte,South,Rohit,Accessories,Mouse,8,800,20,5120.0,4000,1120.0
ORD09301,2025-11-02,Daniel Andra,South,Amit,Accessories,Mouse,10,800,5,7600.0,5000,2600.0
ORD09302,2025-04-12,Kala Seshadri,West,Pooja,Accessories,Mouse,3,800,10,2160.0,1500,660.0
ORD09303,2025-11-28,Dalaja Srinivasan,East,Pooja,Accessories,Mouse,9,800,0,7200.0,4500,2700.0
ORD09304,2025-09-03,Azaan Balay,East,Anjali,Accessories,Keyboard,1,2500,5,2375.0,1800,575.0
ORD09305,2025-12-11,Rachit Sur,East,Priya,Electronics,Monitor,1,15000,15,12750.0,11000,1750.0
ORD09306,2026-01-09,Darpan Srinivas,East,Pooja,Accessories,Keyboard,2,2500,20,4000.0,3600,400.0
ORD09307,2024-12-17,Azad Bath,North,Neha,Electronics,Monitor,3,15000,15,38250.0,33000,5250.0
ORD09308,2026-02-23,Lakshmi Solanki,West,Sneha,Electronics,Monitor,1,15000,10,13500.0,11000,2500.0
ORD09309,2026-04-04,Faqid Merchant,East,Karan,Accessories,Mouse,4,800,0,3200.0,2000,1200.0
ORD09310,2024-07-15,Ishanvi Seth,North,Amit,Electronics,Printer,9,12000,5,102600.0,81000,21600.0
ORD09311,2025-06-04,Aarini Deshpande,South,Rohit,Accessories,Keyboard,10,2500,0,25000.0,18000,7000.0
ORD09312,2026-01-29,Harita Agrawal,North,Pooja,Accessories,Mouse,10,800,5,7600.0,5000,2600.0
ORD09313,2024-11-03,Ikshita Shroff,South,Neha,Accessories,Mouse,2,800,15,1360.0,1000,360.0
ORD09314,2025-08-06,Mugdha Purohit,East,Neha,Electronics,Monitor,8,15000,5,114000.0,88000,26000.0
ORD09315,2026-01-16,Benjamin Gulati,South,Vikram,Electronics,Laptop,7,60000,15,357000.0,315000,42000.0
ORD09316,2026-06-28,Priya Dhar,West,Vikram,Electronics,Printer,6,12000,10,64800.0,54000,10800.0
ORD09317,2026-01-19,Lakshmi Swamy,South,Pooja,Accessories,Keyboard,3,2500,5,7125.0,5400,1725.0
ORD09318,2026-05-21,Indira Kannan,West,Neha,Accessories,Keyboard,2,2500,0,5000.0,3600,1400.0
ORD09319,2025-02-27,Ishaan Boase,East,Neha,Accessories,Keyboard,2,2500,20,4000.0,3600,400.0
ORD09320,2025-09-22,Jeremiah Tandon,West,Rohit,Electronics,Printer,2,12000,10,21600.0,18000,3600.0
ORD09321,2025-06-10,Hiral Hari,East,Karan,Accessories,Keyboard,9,2500,20,18000.0,16200,1800.0
ORD09322,2026-04-25,Sarthak Chaudhari,West,Rahul,Electronics,Monitor,1,15000,15,12750.0,11000,1750.0
ORD09323,2024-07-27,Yashvi Chopra,West,Vikram,Electronics,Laptop,1,60000,20,48000.0,45000,3000.0
ORD09324,2025-02-04,Reva Devan,South,Karan,Accessories,Mouse,10,800,10,7200.0,5000,2200.0
ORD09325,2025-10-05,Qasim Maharaj,South,Rahul,Electronics,Printer,6,12000,20,57600.0,54000,3600.0
ORD09326,2024-09-04,Wakeeta Som,East,Pooja,Electronics,Printer,7,12000,0,84000.0,63000,21000.0
ORD09327,2026-02-18,Harshil Natt,North,Amit,Accessories,Keyboard,2,2500,0,5000.0,3600,1400.0
ORD09328,2024-11-13,Qarin Saini,North,Neha,Accessories,Mouse,6,800,5,4560.0,3000,1560.0
ORD09329,2025-01-30,Girindra Chanda,North,Anjali,Electronics,Printer,8,12000,5,91200.0,72000,19200.0
ORD09330,2025-11-09,Wahab Vyas,North,Rahul,Electronics,Printer,10,12000,15,102000.0,90000,12000.0
ORD09331,2025-09-17,Vasatika Balay,South,Amit,Accessories,Keyboard,2,2500,20,4000.0,3600,400.0
ORD09332,2025-02-07,Upma Shere,South,Amit,Electronics,Laptop,7,60000,0,420000.0,315000,105000.0
ORD09333,2026-05-10,Gaurangi Mannan,East,Amit,Electronics,Printer,1,12000,15,10200.0,9000,1200.0
ORD09334,2026-06-25,Vinaya Upadhyay,South,Anjali,Electronics,Printer,9,12000,0,108000.0,81000,27000.0
ORD09335,2025-09-06,Kala Kala,North,Rohit,Accessories,Mouse,10,800,0,8000.0,5000,3000.0
ORD09336,2025-02-02,Noah Menon,South,Karan,Accessories,Keyboard,9,2500,20,18000.0,16200,1800.0
ORD09337,2025-09-28,Falguni Yogi,East,Sneha,Electronics,Monitor,4,15000,0,60000.0,44000,16000.0
ORD09338,2024-07-11,Omaja Anand,East,Priya,Accessories,Mouse,2,800,15,1360.0,1000,360.0
ORD09339,2025-06-25,Neel Sant,West,Priya,Electronics,Printer,7,12000,5,79800.0,63000,16800.0
ORD09340,2026-05-29,Rishi Apte,East,Amit,Electronics,Laptop,4,60000,5,228000.0,180000,48000.0
ORD09341,2025-03-02,Akshay Rege,East,Amit,Accessories,Keyboard,2,2500,5,4750.0,3600,1150.0
ORD09342,2026-04-22,Arunima Kibe,North,Anjali,Electronics,Printer,3,12000,5,34200.0,27000,7200.0
ORD09343,2025-07-21,Ekbal Manda,West,Sneha,Accessories,Mouse,4,800,20,2560.0,2000,560.0
ORD09344,2025-07-06,Vritti Kale,South,Rahul,Electronics,Monitor,5,15000,5,71250.0,55000,16250.0
ORD09345,2024-11-19,Chatura Chakrabarti,East,Anjali,Electronics,Printer,1,12000,5,11400.0,9000,2400.0
ORD09346,2025-01-27,Lakshit Anne,South,Amit,Electronics,Printer,6,12000,20,57600.0,54000,3600.0
ORD09347,2025-11-12,Ekiya Das,North,Neha,Electronics,Monitor,10,15000,15,127500.0,110000,17500.0
ORD09348,2025-07-20,Victor Choudhry,East,Karan,Accessories,Mouse,10,800,5,7600.0,5000,2600.0
ORD09349,2026-02-14,Barkha Nigam,South,Karan,Electronics,Monitor,4,15000,15,51000.0,44000,7000.0
ORD09350,2026-06-10,Shaurya Gour,East,Rohit,Electronics,Laptop,2,60000,15,102000.0,90000,12000.0
ORD09351,2026-07-01,Ikbal Mohan,West,Sneha,Accessories,Keyboard,5,2500,10,11250.0,9000,2250.0
ORD09352,2024-07-04,Maanas Bera,East,Neha,Electronics,Monitor,5,15000,10,67500.0,55000,12500.0
ORD09353,2024-12-03,Chatura Mangal,North,Pooja,Accessories,Mouse,1,800,10,720.0,500,220.0
ORD09354,2025-04-07,Gauri Wali,East,Rahul,Electronics,Monitor,7,15000,15,89250.0,77000,12250.0
ORD09355,2024-09-11,Warjas Bhagat,North,Amit,Electronics,Printer,2,12000,10,21600.0,18000,3600.0
ORD09356,2026-06-09,Advay Sandal,South,Rohit,Accessories,Mouse,7,800,0,5600.0,3500,2100.0
ORD09357,2025-11-24,Siddharth Ranganathan,West,Amit,Electronics,Monitor,6,15000,10,81000.0,66000,15000.0
ORD09358,2024-10-30,Viraj De,North,Karan,Electronics,Laptop,8,60000,15,408000.0,360000,48000.0
ORD09359,2025-01-08,Zansi Cherian,East,Pooja,Electronics,Laptop,4,60000,15,204000.0,180000,24000.0
ORD09360,2024-08-21,Anirudh Bhatia,East,Karan,Electronics,Laptop,10,60000,20,480000.0,450000,30000.0
ORD09361,2025-09-25,Onveer Shenoy,South,Priya,Electronics,Laptop,7,60000,5,399000.0,315000,84000.0
ORD09362,2026-06-06,Ayushman Gole,East,Rahul,Electronics,Printer,6,12000,5,68400.0,54000,14400.0
ORD09363,2024-07-14,Dalbir Krishna,East,Rahul,Electronics,Monitor,10,15000,20,120000.0,110000,10000.0
ORD09364,2025-01-28,Balhaar Madan,West,Sneha,Accessories,Mouse,3,800,5,2280.0,1500,780.0
ORD09365,2024-11-01,Ansh Oza,North,Pooja,Accessories,Mouse,6,800,0,4800.0,3000,1800.0
ORD09366,2025-09-26,Anirudh Mann,North,Karan,Electronics,Monitor,5,15000,0,75000.0,55000,20000.0
ORD09367,2025-01-19,Jack Chhabra,East,Anjali,Electronics,Monitor,7,15000,0,105000.0,77000,28000.0
ORD09368,2024-11-25,Priya Doctor,East,Karan,Electronics,Printer,9,12000,15,91800.0,81000,10800.0
ORD09369,2025-03-22,Varenya Agarwal,East,Karan,Electronics,Printer,5,12000,5,57000.0,45000,12000.0
ORD09370,2025-03-19,Shivani Sant,North,Priya,Electronics,Laptop,9,60000,5,513000.0,405000,108000.0
ORD09371,2025-01-29,Ekani Suri,South,Sneha,Electronics,Laptop,9,60000,5,513000.0,405000,108000.0
ORD09372,2024-10-10,Manan Grewal,North,Karan,Electronics,Laptop,10,60000,0,600000.0,450000,150000.0
ORD09373,2024-08-17,Bhavika Chandra,West,Amit,Accessories,Mouse,4,800,5,3040.0,2000,1040.0
ORD09374,2024-07-08,Yadavi Gaba,South,Sneha,Electronics,Monitor,8,15000,0,120000.0,88000,32000.0
ORD09375,2025-03-26,Lekha Palla,East,Vikram,Accessories,Mouse,1,800,5,760.0,500,260.0
ORD09376,2026-03-03,Nimrat Sibal,South,Sneha,Electronics,Printer,8,12000,0,96000.0,72000,24000.0
ORD09377,2026-04-15,Chatresh Keer,East,Karan,Accessories,Keyboard,4,2500,0,10000.0,7200,2800.0
ORD09378,2024-07-13,Nidhi Malhotra,East,Vikram,Electronics,Laptop,5,60000,0,300000.0,225000,75000.0
ORD09379,2024-12-22,Rajeshri Saraf,West,Sneha,Electronics,Printer,9,12000,10,97200.0,81000,16200.0
ORD09380,2025-01-23,Libni Kata,West,Vikram,Electronics,Printer,7,12000,20,67200.0,63000,4200.0
ORD09381,2024-11-22,Omaja Kota,South,Anjali,Electronics,Laptop,5,60000,5,285000.0,225000,60000.0
ORD09382,2025-12-16,Netra Singh,South,Vikram,Accessories,Mouse,7,800,5,5320.0,3500,1820.0
ORD09383,2026-04-03,Adweta Raju,North,Rohit,Electronics,Monitor,2,15000,20,24000.0,22000,2000.0
ORD09384,2025-06-10,Aadhya Warrior,East,Neha,Electronics,Printer,9,12000,15,91800.0,81000,10800.0
ORD09385,2024-11-07,Nidra Ghosh,West,Sneha,Accessories,Mouse,2,800,15,1360.0,1000,360.0
ORD09386,2026-06-01,Dominic Batta,South,Priya,Accessories,Keyboard,10,2500,10,22500.0,18000,4500.0
ORD09387,2024-09-04,Vasudha Mannan,East,Rahul,Accessories,Mouse,2,800,0,1600.0,1000,600.0
ORD09388,2025-06-18,Anvi Ratti,North,Sneha,Electronics,Laptop,5,60000,0,300000.0,225000,75000.0
ORD09389,2026-04-14,Avi Sur,West,Anjali,Electronics,Laptop,9,60000,15,459000.0,405000,54000.0
ORD09390,2025-07-04,Dalbir Sehgal,South,Rahul,Electronics,Printer,5,12000,20,48000.0,45000,3000.0
ORD09391,2024-12-02,Akshay Khanna,North,Neha,Electronics,Printer,10,12000,5,114000.0,90000,24000.0
ORD09392,2024-08-11,Fiyaz Prashad,North,Priya,Electronics,Printer,9,12000,10,97200.0,81000,16200.0
ORD09393,2024-12-26,Bhavna Sarin,East,Pooja,Electronics,Printer,9,12000,0,108000.0,81000,27000.0
ORD09394,2025-01-05,Vihaan Solanki,North,Sneha,Accessories,Keyboard,5,2500,20,10000.0,9000,1000.0
ORD09395,2025-11-01,Bhavini Dyal,West,Pooja,Electronics,Monitor,3,15000,20,36000.0,33000,3000.0
ORD09396,2024-07-23,Ayaan Divan,North,Anjali,Electronics,Laptop,7,60000,10,378000.0,315000,63000.0
ORD09397,2025-07-24,Ishanvi Issac,North,Sneha,Electronics,Monitor,6,15000,20,72000.0,66000,6000.0
ORD09398,2025-01-17,Chandani Mukhopadhyay,East,Pooja,Accessories,Keyboard,2,2500,5,4750.0,3600,1150.0
ORD09399,2024-11-10,Balvan Sharma,East,Rahul,Accessories,Keyboard,7,2500,5,16625.0,12600,4025.0
ORD09400,2025-05-25,Isaac Mohan,South,Priya,Accessories,Mouse,6,800,15,4080.0,3000,1080.0
ORD09401,2025-10-04,Ethan Date,East,Pooja,Electronics,Laptop,8,60000,15,408000.0,360000,48000.0
ORD09402,2024-07-22,Ekantika Natarajan,West,Pooja,Accessories,Keyboard,4,2500,15,8500.0,7200,1300.0
ORD09403,2025-05-14,Jonathan Virk,East,Sneha,Electronics,Laptop,6,60000,0,360000.0,270000,90000.0
ORD09404,2024-11-14,Tejas Sunder,East,Rohit,Electronics,Laptop,6,60000,15,306000.0,270000,36000.0
ORD09405,2025-12-22,Kashvi Grover,North,Sneha,Electronics,Printer,7,12000,20,67200.0,63000,4200.0
ORD09406,2026-01-28,Radha Patla,South,Karan,Electronics,Laptop,5,60000,20,240000.0,225000,15000.0
ORD09407,2026-03-16,Caleb Jani,East,Rohit,Accessories,Keyboard,4,2500,0,10000.0,7200,2800.0
ORD09408,2024-08-31,Vasana Rai,West,Pooja,Electronics,Monitor,5,15000,10,67500.0,55000,12500.0
ORD09409,2026-04-27,Lucky Mukherjee,South,Vikram,Electronics,Printer,7,12000,0,84000.0,63000,21000.0
ORD09410,2025-06-24,Bhavya Hans,South,Rohit,Accessories,Keyboard,9,2500,0,22500.0,16200,6300.0
ORD09411,2024-07-07,Raagini Varma,West,Amit,Accessories,Keyboard,1,2500,20,2000.0,1800,200.0
ORD09412,2025-10-28,Veer Gaba,West,Sneha,Electronics,Printer,6,12000,10,64800.0,54000,10800.0
ORD09413,2025-02-20,Yagnesh Setty,South,Neha,Electronics,Printer,7,12000,0,84000.0,63000,21000.0
ORD09414,2025-03-29,Dipta Naik,North,Amit,Electronics,Monitor,7,15000,0,105000.0,77000,28000.0
ORD09415,2026-01-13,Dakshesh Chakrabarti,West,Anjali,Electronics,Laptop,1,60000,0,60000.0,45000,15000.0
ORD09416,2025-07-14,Bina Swamy,North,Priya,Electronics,Printer,7,12000,15,71400.0,63000,8400.0
ORD09417,2025-06-02,Darsh Behl,East,Neha,Electronics,Monitor,9,15000,0,135000.0,99000,36000.0
ORD09418,2024-09-11,Anay Konda,South,Anjali,Accessories,Mouse,10,800,20,6400.0,5000,1400.0
ORD09419,2025-11-06,Faraj Kapur,West,Vikram,Electronics,Laptop,1,60000,10,54000.0,45000,9000.0
ORD09420,2025-10-11,Tristan Hora,East,Anjali,Electronics,Monitor,5,15000,10,67500.0,55000,12500.0
ORD09421,2024-12-09,Xavier Aggarwal,West,Neha,Accessories,Mouse,7,800,0,5600.0,3500,2100.0
ORD09422,2026-04-18,Yashawini Narang,East,Karan,Accessories,Mouse,10,800,0,8000.0,5000,3000.0
ORD09423,2025-07-02,Nihal Mammen,South,Neha,Electronics,Monitor,8,15000,20,96000.0,88000,8000.0
ORD09424,2024-07-26,Vamakshi Raman,South,Sneha,Electronics,Printer,6,12000,20,57600.0,54000,3600.0
ORD09425,2025-05-22,Lakshit Kashyap,East,Karan,Electronics,Laptop,9,60000,0,540000.0,405000,135000.0
ORD09426,2025-07-18,Raghav Toor,South,Anjali,Electronics,Monitor,3,15000,5,42750.0,33000,9750.0
ORD09427,2025-05-16,Lajita Balasubramanian,North,Pooja,Accessories,Mouse,2,800,15,1360.0,1000,360.0
ORD09428,2024-10-14,Chandran Chanda,East,Anjali,Accessories,Keyboard,5,2500,0,12500.0,9000,3500.0
ORD09429,2024-12-03,Tanvi Jha,North,Amit,Electronics,Laptop,2,60000,5,114000.0,90000,24000.0
ORD09430,2026-02-02,Gaurika Dhaliwal,West,Anjali,Accessories,Mouse,9,800,5,6840.0,4500,2340.0
ORD09431,2026-04-15,Rayaan Jani,West,Anjali,Electronics,Monitor,1,15000,5,14250.0,11000,3250.0
ORD09432,2025-09-09,Rayaan Bansal,South,Pooja,Electronics,Printer,4,12000,10,43200.0,36000,7200.0
ORD09433,2026-06-03,Lakshmi De,North,Pooja,Electronics,Printer,6,12000,0,72000.0,54000,18000.0
ORD09434,2024-10-26,Indali Kant,North,Pooja,Accessories,Keyboard,1,2500,15,2125.0,1800,325.0
ORD09435,2026-05-23,Michael Bhavsar,West,Neha,Electronics,Laptop,6,60000,5,342000.0,270000,72000.0
ORD09436,2025-12-02,Lekha Gopal,East,Priya,Electronics,Printer,1,12000,15,10200.0,9000,1200.0
ORD09437,2025-11-08,Qarin Kalita,South,Rohit,Electronics,Laptop,5,60000,15,255000.0,225000,30000.0
ORD09438,2024-11-10,Sathvik Bora,North,Neha,Electronics,Printer,7,12000,0,84000.0,63000,21000.0
ORD09439,2025-12-02,Yutika De,West,Rohit,Electronics,Laptop,6,60000,20,288000.0,270000,18000.0
ORD09440,2026-03-26,Kalpit Bhasin,East,Pooja,Electronics,Monitor,10,15000,10,135000.0,110000,25000.0
ORD09441,2024-07-22,Upadhriti Dhillon,West,Priya,Electronics,Monitor,2,15000,15,25500.0,22000,3500.0
ORD09442,2025-05-27,Yashawini Issac,West,Pooja,Accessories,Mouse,5,800,5,3800.0,2500,1300.0
ORD09443,2025-03-10,George Dada,North,Neha,Accessories,Mouse,9,800,10,6480.0,4500,1980.0
ORD09444,2025-11-09,Parth Cheema,West,Rohit,Accessories,Keyboard,7,2500,20,14000.0,12600,1400.0
ORD09445,2024-08-30,Gavin Thaker,South,Vikram,Electronics,Laptop,10,60000,15,510000.0,450000,60000.0
ORD09446,2025-04-10,Karan Sidhu,East,Priya,Accessories,Mouse,4,800,0,3200.0,2000,1200.0
ORD09447,2025-07-18,Charita Barad,South,Pooja,Electronics,Laptop,4,60000,15,204000.0,180000,24000.0
ORD09448,2025-02-19,Ojasvi Nath,North,Rahul,Accessories,Mouse,5,800,10,3600.0,2500,1100.0
ORD09449,2025-06-09,Arin Doshi,East,Karan,Accessories,Mouse,4,800,20,2560.0,2000,560.0
ORD09450,2024-10-20,Warda Kant,North,Rahul,Accessories,Mouse,5,800,15,3400.0,2500,900.0
ORD09451,2025-09-21,Samarth Nath,East,Amit,Accessories,Keyboard,7,2500,15,14875.0,12600,2275.0
ORD09452,2026-01-07,Zarna Mall,East,Priya,Accessories,Keyboard,1,2500,15,2125.0,1800,325.0
ORD09453,2024-09-04,Vincent Nanda,West,Anjali,Electronics,Printer,8,12000,10,86400.0,72000,14400.0
ORD09454,2025-09-30,Sai Sarma,North,Vikram,Electronics,Laptop,6,60000,20,288000.0,270000,18000.0
ORD09455,2025-12-27,Aayush Balasubramanian,West,Rahul,Electronics,Printer,7,12000,20,67200.0,63000,4200.0
ORD09456,2026-01-14,Urvi Sura,West,Neha,Electronics,Printer,10,12000,10,108000.0,90000,18000.0
ORD09457,2025-08-08,Radhika Chad,North,Rahul,Accessories,Keyboard,6,2500,15,12750.0,10800,1950.0
ORD09458,2025-10-22,Janya Aurora,East,Rohit,Accessories,Keyboard,1,2500,20,2000.0,1800,200.0
ORD09459,2025-03-15,Eiravati Borra,West,Sneha,Electronics,Monitor,7,15000,20,84000.0,77000,7000.0
ORD09460,2025-11-16,Kiaan Saran,East,Amit,Accessories,Keyboard,1,2500,5,2375.0,1800,575.0
ORD09461,2025-06-06,Jyoti Batta,South,Sneha,Electronics,Laptop,4,60000,10,216000.0,180000,36000.0
ORD09462,2024-11-26,Gunbir Dalal,South,Rohit,Electronics,Printer,3,12000,5,34200.0,27000,7200.0
ORD09463,2024-11-02,Yamini Mane,East,Amit,Electronics,Laptop,10,60000,0,600000.0,450000,150000.0
ORD09464,2025-06-22,Vincent Ravel,North,Vikram,Accessories,Mouse,9,800,5,6840.0,4500,2340.0
ORD09465,2025-12-22,Harinakshi Oommen,South,Karan,Accessories,Keyboard,4,2500,0,10000.0,7200,2800.0
ORD09466,2025-08-31,Matthew Shroff,West,Priya,Electronics,Printer,8,12000,10,86400.0,72000,14400.0
ORD09467,2025-06-16,Xalak Loke,East,Rohit,Electronics,Printer,7,12000,0,84000.0,63000,21000.0
ORD09468,2025-02-13,Ranbir Dada,South,Sneha,Electronics,Printer,6,12000,15,61200.0,54000,7200.0
ORD09469,2025-11-09,Garima Chand,East,Sneha,Electronics,Printer,3,12000,10,32400.0,27000,5400.0
ORD09470,2025-07-02,Aahana Sridhar,East,Rohit,Electronics,Printer,4,12000,10,43200.0,36000,7200.0
ORD09471,2026-06-05,Raksha Kale,North,Rahul,Electronics,Printer,6,12000,0,72000.0,54000,18000.0
ORD09472,2024-11-09,Devika Varma,East,Priya,Electronics,Monitor,2,15000,5,28500.0,22000,6500.0
ORD09473,2025-08-22,Anmol Garg,East,Karan,Accessories,Mouse,1,800,20,640.0,500,140.0
ORD09474,2025-09-06,Dhriti Oza,South,Rohit,Electronics,Laptop,6,60000,5,342000.0,270000,72000.0
ORD09475,2025-01-21,Zaitra Kara,South,Anjali,Accessories,Mouse,1,800,10,720.0,500,220.0
ORD09476,2025-01-30,Yatin Batta,East,Vikram,Electronics,Monitor,4,15000,0,60000.0,44000,16000.0
ORD09477,2026-03-16,Maanav Gokhale,South,Pooja,Electronics,Laptop,8,60000,10,432000.0,360000,72000.0
ORD09478,2025-11-03,Yashvi Radhakrishnan,North,Rohit,Accessories,Keyboard,4,2500,15,8500.0,7200,1300.0
ORD09479,2026-02-03,Aadhya Maharaj,East,Vikram,Accessories,Mouse,10,800,5,7600.0,5000,2600.0
ORD09480,2026-06-27,Kalpit Sarraf,North,Anjali,Electronics,Printer,10,12000,20,96000.0,90000,6000.0
ORD09481,2026-01-31,Zayyan Naidu,North,Vikram,Accessories,Keyboard,7,2500,5,16625.0,12600,4025.0
ORD09482,2024-09-19,Damini Soman,East,Sneha,Electronics,Laptop,1,60000,15,51000.0,45000,6000.0
